,Unnamed: 0,A31,Longitude,Latitude,shadow_length,shadow,wall_length,x,y,exp_shadow
74150,168890,60.891726239812,126.91306400320973,37.548184508073696,39.69481694675053,377.5914040177218,9.512360380052893,148,383,351
74176,164237,10.3,126.91308315476128,37.54898030396792,6.714485527004381,62.36886062124328,9.288702815786497,389,387,54
74182,175876,18.008579344973285,126.913085889374,37.55012669920474,11.739645181915838,100.86534805065212,8.591856609604235,735,388,88
74195,169255,17.95,126.91309366949169,37.55322182593786,11.701457787352295,128.24712322553057,10.959927007056208,1670,390,110
74204,166561,16.9,126.91309848491389,37.55365535026618,11.01697139867709,105.77440081662778,9.601041610158765,1801,391,99
74209,165513,90.33237133983994,126.91310108132004,37.551403120263494,58.886932037023364,1491.1073539257693,25.321532339098283,1121,392,1450
74260,337612,18.008579344973285,126.91311932818886,37.55389384935553,11.739645181915838,144.84552916626697,12.33815221173738,1873,396,132
74262,336337,54.705010338593645,126.91312088135649,37.55197667980193,35.66174758962253,297.22307008535216,8.334506584075628,1294,396,280
74267,173999,10.2,126.91312450117915,37.55398530620117,6.649296347130552,60.064901398539206,9.033271832508973,1901,397,54
74279,167491,36.01715868994657,126.91313281456678,37.54885049394557,23.479290363831677,243.91355444244127,10.388455130576444,349,399,230
74288,173587,7.0,126.9131363060094,37.54786720449291,4.563242591168025,28.18887477735909,6.177378084592201,52,400,24
74303,167045,15.2,126.91314387930322,37.5479929079,9.908755340822001,122.80861961450294,12.393950137062841,90,402,108
74308,166121,18.008579344973285,126.91314648637363,37.55213146975396,11.739645181915838,95.28658584260849,8.11664955508121,1341,403,88
74309,166148,10.9,126.913146870076,37.54972623114594,7.105620606247356,118.96769782644171,16.74275962916508,614,403,112
74316,183870,177.60170446050313,126.91315256636152,37.55243513406405,115.77709457974346,2194.640261712549,18.955737917580525,1432,404,2070
74332,169102,7.56,126.9131656052742,37.547782444850704,4.928301998461468,34.441744484271396,6.988562083862458,27,407,24
74411,166785,7.75,126.91321417629958,37.54833045534698,5.052161440221743,43.28378686073869,8.567379996241558,192,419,40
74415,173429,9.004289672486642,126.91321651705685,37.55347204600268,5.869822590957919,51.182025706939314,8.719518335321053,1746,419,40
74418,168448,72.26589707187196,126.91321704614914,37.551580637279365,47.10954562961868,1469.613970127442,31.195672776845193,1174,419,1457
74448,168473,18.008579344973285,126.91323138457486,37.55202634020114,11.739645181915838,106.50776512145063,9.072485877641254,1309,423,99
74461,166750,36.01715868994657,126.91323849199786,37.54841831851728,23.479290363831677,229.76138230067744,9.785703858180057,219,425,207
74502,185005,7.0,126.91326288592731,37.54770628315004,4.563242591168025,25.0646250615542,5.492722457943784,4,431,20
74542,180313,20.65,126.91328359950285,37.55308062763168,13.461565643945676,208.72807591583907,15.505482901219168,1627,436,195
74550,183779,18.008579344973285,126.91328874228851,37.55404433660068,11.739645181915838,102.41116331090569,8.723531395025756,1918,437,88
74562,170396,9.1,126.91329388965544,37.54780229978898,5.932215368518432,56.4776812620525,9.520504188329523,33,438,45
74602,166152,27.352505169296823,126.91331048195536,37.549743541208436,17.830873794811264,233.02571295101558,13.06866481320873,619,442,221
74607,164702,11.2,126.91331176376629,37.54834446302953,7.301188145868841,52.1664655964656,7.144928271158499,196,442,49
74625,167106,11.8,126.91331702111052,37.55031523419579,7.692323225111816,85.48867491320671,11.113505297609752,792,444,77
74626,265033,11.8,126.91331702268664,37.55031523573912,7.692323225111816,85.48867491320671,11.113505297609752,792,444,77
74631,183434,9.1,126.91332015974376,37.54789280582972,5.932215368518432,82.47272950265338,13.902517757586214,60,444,65
74642,165294,27.352505169296823,126.91332714235277,37.55392482993536,17.830873794811264,152.91988567243672,8.576129663198895,1882,446,136
74646,184662,12.1,126.9133285523896,37.553697127330416,7.8878907647333,79.66379173168458,10.099504938362076,1814,446,70
74665,183230,9.004289672486642,126.91334165673183,37.553344836903634,5.869822590957919,48.050154046339216,8.185963596303125,1707,449,40
74676,184008,60.891726239812,126.91335224267715,37.54804896343424,39.69481694675053,424.8272761059761,10.70233619356073,107,452,390
74722,178906,148.0014203837526,126.91338200849366,37.55216256274257,96.4809121497862,1907.469358177323,19.770432468714485,1350,459,1824
74785,164925,18.06647426796799,126.91341858550672,37.551722887127696,11.77738640740467,60.05312311047885,5.0990195135927845,1217,468,55
74833,180993,18.008579344973285,126.91344271152435,37.553381976178656,11.739645181915838,90.93490055988838,7.745966692414835,1718,474,77
74843,177920,6.2,126.91344682841478,37.54783860288413,4.0417291521773935,29.799359589939407,7.372923436466705,44,475,28
74858,183438,15.6,126.91345558460844,37.55284156595985,10.169512060317317,169.62672954494238,16.67992805739881,1555,477,160
74869,168948,18.008579344973285,126.91345865412943,37.55394045589572,11.739645181915838,102.51876634905709,8.732697177848321,1887,478,88
74873,169472,9.0,126.91346074154802,37.547744614165246,5.867026188644606,53.656833398784634,9.145490692138939,15,478,45
74932,170638,18.55,126.91349554009814,37.54960889923906,12.092592866595268,144.68220118680662,11.964530914331744,578,486,132
74977,169375,12.65,126.91352267828628,37.550239132704675,8.246431254039361,71.29706322817856,8.645808232895291,769,493,64
74997,174529,25.9,126.91353377442032,37.553154462393614,16.883997587321698,404.58229676342836,23.96247065725903,1650,496,368
74998,176790,75.28149494020231,126.91353401934795,37.55015454614075,49.07538914827592,502.0582607695314,10.230347012687302,743,496,490
75029,166162,8.0,126.91355100922254,37.550046294408496,5.215134389906315,53.97349160791214,10.349396117648604,711,500,50
75069,173998,8.6,126.91357136671877,37.55396306868086,5.6062694691492885,49.87059519349465,8.895504482602432,1894,505,40
75079,184706,19.9,126.91357803260357,37.55100525553373,12.972646794891956,546.9366967342016,42.160763750197894,1000,506,504
75126,184294,35.0,126.9136153239127,37.552663702881176,22.81621295584013,432.2212232164129,18.943600502544392,1501,515,396
75243,334323,24.356690495924802,126.91368164658348,37.55117586220678,15.877926778700216,158.07909522527495,9.955902771722917,1052,531,135
75268,170300,18.008579344973285,126.9136931068348,37.55148165468135,11.739645181915838,207.61588227201992,17.685021911210626,1144,534,187
75318,180465,14.6,126.91372159511995,37.5541356328037,9.517620261579024,104.33847214912724,10.962663909835054,1946,541,90
75345,168598,18.008579344973285,126.91373436165578,37.55129339498549,11.739645181915838,140.5378220978259,11.971215477135146,1087,544,121
75362,166951,11.2,126.91374425631649,37.552511509426175,7.301188145868841,86.07973872782853,11.789826122551597,1455,546,77
75365,183851,7.9,126.91374616899816,37.54969612337061,5.149945210032486,69.9502102290081,13.582709597131199,605,547,65
75404,178539,27.352505169296823,126.9137654191267,37.55331387937221,17.830873794811264,217.8652601957679,12.218428704215613,1698,551,204
75438,360088,9.004289672486642,126.91378496593687,37.551078633334434,5.869822590957919,28.254523808883125,4.813522618623496,1022,556,20
75487,179009,10.86,126.91380480205206,37.55430272044599,7.079544934297823,91.97688543166308,12.991920566259632,1997,561,84
75500,184035,18.5,126.91381109420507,37.55289911715901,12.059998276658352,147.81248711731234,12.256426885516026,1572,562,144
75562,168471,13.3,126.91384110117559,37.55093939095707,8.67016092321925,116.0571561432424,13.38581338582008,980,570,104
75571,166540,24.356690495924802,126.91384339054295,37.55119959167299,15.877926778700216,175.1976513331555,11.034038245356959,1059,570,165
75610,182484,14.4,126.91386355944068,37.552356138188756,9.387241901831366,157.0477434171597,16.729913329123974,1408,575,144
75616,336505,14.4,126.91386653382791,37.552348955468176,9.387241901831366,157.0477434171597,16.729913329123974,1406,576,144
75629,167227,18.008579344973285,126.91387389536986,37.55107738595717,11.739645181915838,95.23836144261568,8.11254173076067,1022,577,88
75635,183295,18.008579344973285,126.913877807668,37.5505546375829,11.739645181915838,102.14165978235364,8.700574693662482,864,578,88
75648,184692,20.5,126.91388429679262,37.5540974891308,13.363781874134931,212.93751239630004,15.9339260698674,1935,580,195
75679,183289,118.40113630700209,126.91389623648382,37.55086000688739,77.184729719829,884.3632188487137,11.457748469922002,956,583,847
75723,164356,11.65,126.91392083650773,37.552921167920495,7.5945394553010726,93.30781108128046,12.286171087853205,1579,589,84
75789,168765,36.01715868994657,126.91396734158077,37.55078002192751,23.479290363831677,166.4381959420771,7.088723439378913,932,600,161
75811,356247,24.2,126.9139756360486,37.552508170156216,15.7757815294666,252.057299457672,15.977484157401,1454,602,225
75869,184954,36.535035743887185,126.91400985711444,37.550569426596354,23.816890168050318,306.5354974842724,12.870508925446575,869,610,276
75883,166957,6.7,126.91401559650707,37.55011571764128,4.367675051546539,69.55719644985615,15.925451327984398,732,612,60
75981,170289,15.3,126.91406276585028,37.554039115763416,9.973944520695829,109.69071932970002,10.997727037892878,1917,623,90
76050,170646,16.5,126.91409566169551,37.553842809276034,10.756214679181776,118.25967665554964,10.994544101507802,1858,631,100
76088,169985,3.0,126.91411566454642,37.55026951028579,1.9556753962148683,26.358848077044843,13.478130434151465,778,636,13
76101,166986,13.676252584648411,126.91412247723835,37.55189008183217,8.915436897405632,83.63421145860535,9.38083151964686,1268,637,72
76111,168104,48.713380991849604,126.91412566832642,37.55234785286464,31.75585355740043,422.3647904355168,13.300375934536588,1406,638,403
76128,166270,18.008579344973285,126.91413636855059,37.55283672447965,11.739645181915838,106.57244464713112,9.077995373429092,1554,641,99
76140,171078,10.6,126.91414277670341,37.553700625930674,6.910053066625867,76.39281652185515,11.055315463612967,1815,642,66
76146,322738,12.2,126.91414584624272,37.554227490146395,7.95307994460713,79.27190295519442,9.967447015158896,1974,643,63
76147,167772,12.2,126.91414584906371,37.55422749164247,7.95307994460713,79.27190295519442,9.967447015158896,1974,643,63
76170,182465,8.2,126.91415775743765,37.55175734677685,5.345512749653972,49.51457020479922,9.262828941527527,1228,646,45
76176,167414,6.62,126.9141604409182,37.55267967645723,4.315523707647476,57.035160354506566,13.216277842115758,1506,646,52
76220,183301,25.97,126.91418186631914,37.549977617579614,16.929630013233375,224.64796132960103,13.269513932318695,690,651,208
76266,171478,6.55,126.9142048625019,37.55353871052599,4.269891281735795,45.58196440185337,10.675204916066011,1766,657,40
76278,170174,25.0,126.91420984103986,37.54980264450215,16.29729496845723,266.10044360883944,16.327890249508666,637,658,256
76280,168789,15.4,126.91421041764322,37.554078817166356,10.039133700569655,109.59681385183659,10.916959283610067,1929,658,100
76358,182466,68.38126292324206,126.91425120441751,37.5519479604933,44.57718448702816,432.6284078050138,9.705153270299238,1285,668,396
76419,167973,12.3,126.91427681484542,37.553870832316505,8.01826912448096,95.87784745094885,11.957424471850116,1866,674,88
76433,167300,20.3,126.91428252566229,37.55179479907668,13.233403514387277,174.50037758053998,13.186356585501544,1239,676,169
76468,171593,19.75,126.91430522662435,37.55161644954444,12.874863025081215,221.67209185146655,17.217433025860736,1185,681,204
76516,333335,24.5,126.91432497261394,37.55245420424443,15.97134906908809,235.09370121027663,14.71971467114767,1438,686,210
76565,164231,18.008579344973285,126.91435095564323,37.552739757864366,11.739645181915838,107.13350886671014,9.125787637239867,1524,692,99
76593,378069,19.7,126.91436380019432,37.5541922716676,12.8422684351443,213.16618284928512,16.598795136997143,1963,695,192
76622,169059,10.5,126.91438695092077,37.551485920705616,6.844863886752039,79.42107100763297,11.603016849078516,1146,701,66
76654,165511,10.7,126.91439970299385,37.551242781334345,6.975242246499696,110.01661998957151,15.77244432546839,1072,704,90
76683,167741,17.5,126.91441401779899,37.551360855421756,11.408106477920064,132.5011174338529,11.61464592658769,1108,707,121
76714,355793,6.5,126.91442703525179,37.55261947494749,4.237296691798881,38.81234243173511,9.15969431804359,1488,710,36
76761,359571,12.4,126.91444528467558,37.553753570221296,8.083458304354789,75.14573445535886,9.29623579735368,1831,715,72
76847,173831,27.01286901745993,126.9144821317461,37.55201699145399,17.609467772873767,164.58965798040086,9.346657156438338,1306,724,153
76873,166096,18.008579344973285,126.9144918261465,37.55278105314945,11.739645181915838,105.53934489260463,8.989994438263018,1537,726,88
76888,176942,10.1,126.91449855726377,37.550964918276755,6.584107167256723,145.72162793597616,22.132329294495868,988,728,132
76895,166734,21.6,126.91450200237766,37.550806409217635,14.080862852747051,177.69803451765546,12.619825672330025,940,728,168
76906,166288,18.008579344973285,126.91450765191357,37.55362832882622,11.739645181915838,119.76164379527741,10.201470482239312,1793,730,110
76913,170629,36.01715868994657,126.91451101986368,37.55250911711547,23.479290363831677,207.36347780443717,8.831760866327848,1455,731,184
77035,167338,10.2,126.91456887545615,37.55267999681403,6.649296347130552,61.38996837086484,9.232551110067034,1506,745,54
77062,167242,13.5,126.91457921966986,37.55047295403409,8.800539282966907,109.00952025895828,12.386686401132467,840,747,96
77110,355922,18.008579344973285,126.9145992561233,37.55334048737619,11.739645181915838,102.76716685430979,8.753856293085923,1706,752,88
77119,174594,10.8,126.91460515210615,37.55153146680236,7.040431426373526,82.87996353579598,11.772000679578642,1159,753,77
77149,168733,10.1,126.91461717163902,37.550307308883255,6.584107167256723,61.57108376306707,9.35147047260483,789,756,54
77153,168865,9.004289672486642,126.91461857488207,37.55021835822596,5.869822590957919,38.54467174319527,6.5665820637528025,763,756,30
77183,166818,27.352505169296823,126.9146372220447,37.55013778420153,17.830873794811264,118.57195902011765,6.649812027418519,738,761,102
77203,166647,10.9,126.9146443090206,37.55257299746207,7.105620606247356,67.46224541313029,9.494208761134336,1474,763,63
77210,165292,13.1,126.91464739335814,37.55387697577957,8.53978256347159,100.40329533318487,11.75712549903249,1868,763,88
77222,173442,9.004289672486642,126.91465384166523,37.55312263646806,5.869822590957919,57.193883848279064,9.743715923609432,1640,765,45
77228,166810,13.6,126.9146569504323,37.55005594904929,8.865728462840735,55.18159302874624,6.224146527838174,714,766,48
77237,360264,10.2,126.91465998905386,37.55276970361055,6.649296347130552,86.61713485818565,13.02651142862125,1533,766,78
77258,180309,12.45,126.9146705101968,37.55295834347404,8.116052894291702,100.67177658972379,12.404031602668546,1590,769,96
77320,176566,18.008579344973285,126.91469555306057,37.55379616440547,11.739645181915838,121.85502879145746,10.37978805178603,1843,775,110
77337,182700,82.05751550789049,126.91470422677295,37.552058740085286,53.49262138443381,514.5033671356548,9.61821189203066,1319,777,477
77359,167408,14.2,126.91471662440235,37.55050293829185,9.256863542083707,107.98043038061914,11.664904628842876,849,780,99
77364,168905,10.4,126.9147182838125,37.549882967851296,6.77967470687821,76.69427416114478,11.312382596075858,661,780,66
77422,165514,9.3,126.91474393114277,37.55193822032964,6.062593728266092,57.992123674961576,9.565563234854496,1282,787,54
77432,167076,10.1,126.91475129602492,37.55031433314266,6.584107167256723,54.63222186609367,8.297590011563598,792,788,48
77442,173099,9.5,126.91475654187731,37.55154489663773,6.192972088013749,73.39651759530949,11.851582172857766,1163,790,66
77458,184857,9.1,126.91476378522215,37.55019027073711,5.932215368518432,77.17809914574593,13.009996156801893,754,791,65
77467,168566,9.1,126.9147699470558,37.55332274467713,5.932215368518432,79.22783999369537,13.355523202031437,1700,793,65
77475,184788,18.008579344973285,126.91477321054948,37.550074686756076,11.739645181915838,106.37181010341357,9.060905032059436,719,794,99
77480,167336,54.705010338593645,126.91477581348693,37.55262163240551,35.66174758962253,299.55867975282933,8.4,1489,794,280
77579,168786,20.35,126.91482463105402,37.55401698383939,13.26599810432419,229.9805307678457,17.336089524457353,1910,806,221
77600,360255,18.008579344973285,126.91483550267756,37.54998457956591,11.739645181915838,122.20513896127791,10.409610943738484,692,809,110
77680,169048,15.0,126.91487078448813,37.552068351344964,9.778376981074342,105.78287808818615,10.818040487999664,1322,817,90
77685,171594,9.65,126.91487240685943,37.553817302781844,6.290755857824492,80.37902368302991,12.777323663428113,1850,818,72
77688,337719,10.85,126.91487414311744,37.55299634665153,7.073026016310441,82.08063083749138,11.604740410711475,1602,818,77
77766,164916,13.4,126.91490926936356,37.55191795835161,8.735350103093078,94.07448898777012,10.769401097554123,1276,826,80
77784,173283,18.008579344973285,126.914921594834,37.55162588670737,11.739645181915838,109.58818869030986,9.334880824091972,1188,829,99
77811,182311,13.8,126.91493041579672,37.551788175839356,8.996106822588395,101.24917403034256,11.254776763667948,1237,831,88
77852,178086,7.9,126.91495215347328,37.55137313834877,5.149945210032486,48.447820451190424,9.407443861113391,1111,837,45
77862,165481,7.0,126.91495611801088,37.55147865777137,4.563242591168025,47.156205390036504,10.333924714260311,1143,838,40
77935,165649,9.004289672486642,126.914988297284,37.55125438559792,5.869822590957919,50.261587725818394,8.562709851443056,1076,845,40
77940,8200,8.4,126.91499009498658,37.553452193202894,5.475891109401632,60.37154426862043,11.024971655292363,1740,846,55
77941,352518,8.4,126.91499009621859,37.553452195509905,5.475891109401632,60.37154426862043,11.024971655292363,1740,846,55
77970,168490,41.02875775394524,126.91499924810014,37.550362787481276,26.746310692216905,357.48122724354437,13.365627557282894,806,848,338
77980,337190,10.2,126.91500241889351,37.553880611621295,6.649296347130552,92.28638863072693,13.879121009631698,1869,849,78
78071,184124,18.008579344973285,126.91504350312441,37.55294859246478,11.739645181915838,120.55306680364109,10.26888504171704,1587,859,110
78086,172450,10.2,126.91504763058208,37.55164378913774,6.649296347130552,64.40899863838557,9.68658866681145,1193,860,54
78116,169050,54.705010338593645,126.91506370732763,37.552100995256794,35.66174758962253,361.32935994192763,10.132127121192273,1331,864,350
78163,178571,18.008579344973285,126.91508091974052,37.55418750067018,11.739645181915838,134.08401709635322,11.421471008587293,1962,868,121
78190,164592,10.2,126.91509471539702,37.551521619051826,6.649296347130552,68.42962706237755,10.291258426451062,1156,871,60
78221,171441,10.5,126.91510664888357,37.551945663819716,6.844863886752039,74.07648189466317,10.822199406774947,1284,874,60
78257,172598,18.008579344973285,126.91512276407343,37.553510594414355,11.739645181915838,123.2998116912185,10.502856754235962,1757,878,110
78260,169152,14.8,126.91512301755743,37.549888317023246,9.647998621326684,103.229076739175,10.699532700076203,663,878,90
78271,172926,10.3,126.9151301036828,37.551413737589264,6.714485527004381,62.9946147289176,9.381897462667133,1124,879,54
78287,166844,10.4,126.91513538900999,37.55181443250016,6.77967470687821,75.18105973880267,11.089183919477572,1245,881,66
78357,183562,15.3,126.91516741075571,37.55326166375676,9.973944520695829,105.31843132692349,10.559356040971435,1682,888,90
78374,169368,14.5,126.91517446456386,37.551280679394964,9.452431081705196,95.18837457729978,10.070253224224306,1084,890,90
78419,166942,54.705010338593645,126.915190488983,37.55281438879757,35.66174758962253,501.3488745974057,14.058449416631978,1547,894,490
78431,168979,10.9,126.91519633021471,37.5501564955244,7.105620606247356,71.79841984899494,10.104454463255301,744,895,70
78534,173832,19.2,126.91524382742716,37.552101918001426,12.516322535775153,195.25463155809243,15.6,1332,907,180
78557,168421,6.9,126.91525560363813,37.54994266585341,4.498053411294197,47.34508376528514,10.5256828757093,679,910,40
78559,167834,13.9,126.91525822272641,37.55315389778099,9.061296002462225,96.73967942958168,10.6761416251378,1649,910,90
78636,165053,15.4,126.91529065734535,37.55165128135482,10.039133700569655,109.85399747633471,10.942577392917995,1196,918,100
78657,166655,18.008579344973285,126.91529898113686,37.553975224948815,11.739645181915838,132.79297973990174,11.311498574459529,1898,920,121
78707,168536,7.8,126.91532883674965,37.551520741727096,5.084756030158657,55.72855493922777,10.959927007056208,1156,927,50
78752,168980,12.2,126.91534994962306,37.55014568805626,7.95307994460713,98.70153515944004,12.410479442793498,741,932,84
78806,175871,18.008579344973285,126.91537555378729,37.553215323551065,11.739645181915838,106.17079641449206,9.043782394551519,1668,939,99
78814,172752,18.008579344973285,126.91537940102907,37.55137979328306,11.739645181915838,122.26151444933508,10.414413089560064,1113,939,110
78835,166740,17.9,126.9153933989865,37.552987087049324,11.66886319741538,159.60343312505742,13.677719108096936,1599,943,143
78843,183665,18.008579344973285,126.91539805587568,37.55409549575654,11.739645181915838,123.5622054655818,10.525207836427745,1934,944,110
78865,168269,20.7,126.91541021237177,37.552627373924366,13.494160233882589,155.2121750484203,11.502173707608488,1490,947,143
78884,168428,15.2,126.91542098539136,37.54995660228128,9.908755340822001,135.89813698223722,13.714955340794955,684,949,117
78891,166500,15.1,126.91542559574007,37.55167222025485,9.843566160948171,111.42377745900927,11.3194522835692,1202,951,99
78897,173830,7.55,126.91542914727171,37.55249102746685,4.921783080474086,40.008980610822896,8.128960573160631,1449,951,32
78942,168498,68.38126292324206,126.91545573320411,37.55217218965375,44.57718448702816,492.73418649031123,11.05350623105628,1353,958,484
78967,359744,18.008579344973285,126.915467833416,37.550518005073314,11.739645181915838,112.46187938977529,9.579665964948884,853,961,99
78974,166839,9.004289672486642,126.91547056325315,37.55107777681342,5.869822590957919,59.992917997576704,10.220567498920987,1022,961,50
78986,165772,18.008579344973285,126.91547955914758,37.553119624001276,11.739645181915838,128.95988209478853,10.984989758757177,1639,964,110
79008,167473,27.352505169296823,126.91548818159276,37.55096424271677,17.830873794811264,161.4851192670633,9.056489386070078,988,966,153
79040,184630,18.008579344973285,126.915505488931,37.55425903235951,11.739645181915838,106.72105879316976,9.090654541890807,1983,970,99
79043,173600,9.8,126.91550645003149,37.55202243545784,6.388539627635237,78.26678091982265,12.251122397560152,1308,970,72
79081,164993,5.95,126.91552885406661,37.55064048249921,3.8787562024928217,32.30331001139351,8.328265125462805,890,975,24
79086,164999,12.36,126.91553035175707,37.55075711567258,8.057382632405256,104.25829700409065,12.939474487010667,925,976,96
79137,168996,12.95,126.91555459011202,37.54962824447564,8.441998793660849,120.55812730938132,14.280756282494286,584,982,112
79139,173819,27.352505169296823,126.9155558615658,37.55417312099898,17.830873794811264,174.14414360042682,9.766439132730687,1957,982,153
79183,178826,75.80960106382979,126.91558355294407,37.552489950440105,49.41965719913214,464.67056296119097,9.40254524811538,1449,989,441
79189,167574,15.4,126.91558611485165,37.54999782716155,10.039133700569655,144.1236439480905,14.356183336806481,696,989,140
79194,164585,10.0,126.91558857158016,37.55109006692121,6.518917987382894,67.23656381639185,10.314068062602649,1026,990,60
79218,182907,10.2,126.9156005360379,37.55367231886322,6.649296347130552,74.23724226644114,11.164676439557038,1806,993,66
79245,184337,18.008579344973285,126.91561950928137,37.55098880408959,11.739645181915838,110.25270756566515,9.391485505499118,995,997,99
79255,374514,9.004289672486642,126.91562396943569,37.55052990253864,5.869822590957919,47.61435681604082,8.1117199162693,857,998,40
79299,172806,19.3,126.91564429398895,37.5530784190688,12.581511715648984,178.51121287678086,14.188375523646107,1627,1003,168
79329,167143,19.03,126.91565966882472,37.55220451085917,12.405500929989648,149.54161170893758,12.054459755625714,1363,1007,144
79330,166139,27.01286901745993,126.91565987830879,37.55276680800484,17.609467772873767,164.50485437254846,9.341841360245848,1533,1007,153
79377,183104,9.2,126.91568419927192,37.55127969589835,5.997404548392263,59.68547582823836,9.951884243699784,1083,1013,45
79402,170977,10.55,126.91569530767178,37.55140795904974,6.877458476688954,74.52449039929995,10.836050941187015,1122,1015,60
79460,168477,16.7,126.91571844828992,37.55206006593461,10.886593038929432,141.64290121795287,13.010764773832474,1319,1021,130
79477,167410,27.352505169296823,126.91572791208417,37.55266498832885,17.830873794811264,172.71113587744773,9.68607247546703,1502,1023,153
79489,358730,7.5,126.91573322456159,37.55323731371339,4.889188490537171,57.126145348571136,11.684177335182824,1675,1025,44
79498,169075,68.38126292324206,126.91573679359422,37.55193202174746,44.57718448702816,510.92921305105835,11.46167527022119,1280,1025,484
79511,167979,9.004289672486642,126.91574263019052,37.55101495778477,5.869822590957919,55.723138196881145,9.493155429044657,1003,1027,45
79536,177382,10.1,126.91575200756523,37.550814316144745,6.584107167256723,65.51103915984093,9.9498743710662,943,1029,54
79565,183302,24.4,126.91576716953207,37.55003407683202,15.90615988921426,232.3878528254339,14.609928131240073,707,1033,210
79568,166806,12.9,126.9157678569539,37.552830377878564,8.409404203723934,88.47876215296075,10.52140675005011,1552,1033,80
79627,167746,17.9,126.91579997734787,37.551743003317796,11.66886319741538,142.29316276330098,12.19426094521517,1223,1041,132
79628,332302,17.9,126.915799977622,37.55174300356354,11.66886319741538,142.29316276330098,12.19426094521517,1223,1041,132
79634,173446,9.004289672486642,126.91580260516754,37.55068364337194,5.869822590957919,54.60828172474063,9.303225247192502,903,1041,45
79655,184652,18.008579344973285,126.9158095869232,37.552563983227614,11.739645181915838,133.72378304698478,11.390785749894517,1471,1043,121
79656,174368,9.004289672486642,126.91581138065136,37.55389422276814,5.869822590957919,55.87442161634321,9.518928511129811,1873,1043,45
79708,357343,7.9,126.91583422039328,37.551313462847475,5.149945210032486,56.85968657780682,11.04083330188442,1093,1049,55
79718,167165,18.008579344973285,126.91583813979388,37.551458821931796,11.739645181915838,105.44136014871279,8.981647955692763,1137,1050,88
79768,183257,10.2,126.91586057542273,37.550447669124935,6.649296347130552,67.16447624509297,10.100990050485152,832,1055,60
79779,164099,9.8,126.91586547458469,37.55341223901527,6.388539627635237,84.06696749288983,13.159027319676785,1728,1056,78
79787,184791,18.008579344973285,126.91587222409292,37.55117292644705,11.739645181915838,112.725048687278,9.602083107326242,1051,1058,99
79801,182800,12.1,126.91587770246299,37.55377533370919,7.8878907647333,73.33617703918429,9.297311439335568,1837,1059,63
79818,172528,10.9,126.91588458803268,37.55102567126939,7.105620606247356,65.54910938688481,9.22496612459905,1006,1061,63
79830,336336,17.45,126.91589212481784,37.55084534491701,11.37551188798315,116.84705209373828,10.271806072935762,952,1063,110
79894,167505,23.26,126.9159257768909,37.550049746889904,15.163003238652614,189.4465406185141,12.493998559308386,712,1071,180
79905,173997,9.004289672486642,126.91593041435918,37.55395068394839,5.869822590957919,55.56834280311097,9.466784036831092,1890,1072,45
79936,167093,18.4,126.91594477788485,37.55058480721667,11.994809096784525,140.07246150203378,11.677756633874507,873,1075,121
79938,168276,15.9,126.91594692737208,37.55225666774314,10.365079599938802,113.80838520790735,10.979981785048645,1378,1076,100
80003,182606,15.7,126.91597766556892,37.552596647566304,10.234701240191145,157.33169439202803,15.372377825177212,1481,1083,150
80011,179330,12.7,126.9159817308757,37.55211381884389,8.279025843976276,92.4363523956825,11.165124271587844,1335,1084,88
80072,183097,6.73,126.91601849955322,37.552016469961536,4.387231805508688,46.19528016167512,10.529482418428742,1306,1093,40
80082,167235,14.4,126.91602265447132,37.55047934588538,9.387241901831366,91.03204931028307,9.697422337920527,841,1094,81
80152,173833,18.008579344973285,126.91605648054156,37.552802657056944,11.739645181915838,112.8472438978846,9.612491872558332,1543,1102,99
80183,167459,19.75,126.91606819643928,37.551800254824116,12.874863025081215,162.44791777060382,12.617448236470002,1241,1105,144
80209,170140,10.2,126.9160768409956,37.55136850770741,6.649296347130552,64.25092264178039,9.662815324738435,1110,1107,54
80221,168482,16.4,126.91608081188214,37.55412056219792,10.691025499307944,106.54077615912485,9.965440281292144,1942,1108,90
80240,170572,27.352505169296823,126.91609503375744,37.55295581027386,17.830873794811264,200.055729207796,11.2196256622046,1590,1112,187
80250,165501,9.5,126.91609921660408,37.55118946376685,6.192972088013749,85.9708554781852,13.882002737357462,1056,1113,78
80258,175089,23.35,126.91610337326328,37.55011810286093,15.221673500539056,206.66750373946982,13.577186748365806,732,1114,195
80292,166159,9.5,126.91611991524869,37.551510993458905,6.192972088013749,85.56616876259524,13.816656614391198,1153,1118,78
80310,167593,27.352505169296823,126.91612938276829,37.5516752464349,17.830873794811264,198.07524691225933,11.108555261599053,1203,1120,187
80329,168322,14.9,126.91613814152964,37.550901245992186,9.713187801200512,106.58868325772973,10.973604694903125,969,1122,90
80374,165951,18.008579344973285,126.91615548080853,37.5507715308943,11.739645181915838,100.7286184933544,8.580209787645055,930,1126,88
80377,179144,20.98,126.91615624181463,37.55229956565195,13.676689937529314,129.41646896102765,9.462557793746885,1391,1126,117
80407,164389,13.1,126.91617262244192,37.55400595487009,8.53978256347159,83.28805759728246,9.752948272189286,1907,1130,72
80446,181294,18.008579344973285,126.91618680366535,37.55420398418853,11.739645181915838,115.06649022442923,9.801530492734283,1967,1134,99
80488,165319,18.008579344973285,126.91620435659401,37.552166066725434,11.739645181915838,112.92659987938316,9.619251530134763,1351,1138,99
